EVENT_WOBA,WOBA_CUMU_BAT,WOBA_CUMU_PIT,HAND_MATCH,BAT_HOME_IND,PIT_REST,DAYS_SINCE_SZN_START,IN_DIV,IN_LEAGUE,PITCH_COUNT_CUMU,FIELD_POS,OUTS_CT,ORDER_CT,BATTER_IDX
1.238,0.3472370689655172,0.3371176470588236,1,0,6,26,0,0,32,4,0,2,1
0.699,0.42864601769911503,0.34063106796116505,1,0,6,26,0,0,38,5,0,2,2
0.699,0.3296470588235294,0.34407692307692306,1,0,6,26,0,0,42,6,0,2,3
0.883,0.31074008810572684,0.3492095238095238,1,0,6,26,0,0,44,3,0,2,4
0,0.3401388888888889,0.34591509433962264,1,0,6,26,0,0,48,10,0,2,5
0,0.2391344537815126,0.3426822429906542,0,0,6,26,0,0,51,9,1,2,6
0,0.2542535211267606,0.3395092592592593,1,0,6,26,0,0,57,7,2,2,7
0.883,0.28706849315068494,0.3001219512195122,1,1,6,26,0,0,41,2,0,1,9
0,0.26606153846153846,0.2989068825910931,0,1,6,26,0,0,43,4,0,2,1
0,0.25597000000000003,0.2977016129032258,1,1,6,26,0,0,46,6,1,2,2
0,0.3259375,0.29650602409638555,1,1,6,26,0,0,50,3,2,2,3
0.699,0.3104766355140187,0.298116,0,1,6,26,0,0,55,10,0,2,4
0,0.2625663716814159,0.29692828685258965,1,1,6,26,0,0,57,7,0,2,5
0.699,0.1571578947368421,0.2985238095238095,0,1,6,26,0,0,65,9,1,2,6
0,0.29025,0.2973438735177865,1,1,6,26,0,0,66,5,1,2,7
0,0.1869591836734694,0.29617322834645665,0,1,6,26,0,0,71,8,2,2,8
0,0.28318918918918917,0.2950117647058823,1,1,6,26,0,0,77,2,0,2,9
0.883,0.27077099236641217,0.29730859375,0,1,6,26,0,0,83,4,1,3,1
0.699,0.26035643564356437,0.2988715953307393,1,1,6,26,0,0,89,6,1,3,2
1.238,0.3330077519379845,0.3025116279069768,1,1,6,26,0,0,92,3,1,3,3
0.699,0.3443135593220339,0.3358433734939759,1,0,6,27,0,0,5,4,0,1,1
0,0.4211913043478261,0.3318452380952381,1,0,6,27,0,0,16,5,0,1,2
0,0.3308553719008264,0.32794117647058824,1,0,6,27,0,0,22,6,1,1,3
0,0.3139264069264069,0.3241279069767442,1,0,6,27,0,0,29,3,2,1,4
0,0.26470895522388055,0.3563929961089494,0,1,5,27,0,0,3,4,0,1,1
0,0.2698269230769231,0.35501162790697677,1,1,5,27,0,0,5,6,1,1,2
0,0.33095454545454545,0.35364092664092667,1,1,5,27,0,0,12,10,2,1,3
0,0.33395454545454545,0.3204022988505747,0,0,6,27,0,0,33,10,0,1,5
0,0.3052098765432099,0.31676136363636365,0,0,6,27,0,0,37,7,1,1,6
0,0.25339189189189193,0.31320224719101125,0,0,6,27,0,0,41,9,2,1,7
0,0.2992882882882883,0.35228076923076923,0,1,5,27,0,0,15,3,0,1,4
0,0.26113675213675214,0.35093103448275864,1,1,5,27,0,0,19,7,1,1,5
0,0.1508080808080808,0.3495916030534351,0,1,5,27,0,0,20,9,2,1,6
0,0.20931958762886596,0.30972222222222223,0,0,6,27,0,0,46,2,0,1,8
0,0.27557692307692305,0.30631868131868134,0,0,6,27,0,0,49,8,1,1,9
0,0.34286075949367084,0.3029891304347826,1,0,6,27,0,0,52,4,2,2,1
0,0.2911388888888889,0.34826235741444866,1,1,5,27,0,0,23,5,0,1,7
0,0.15854054054054054,0.34694318181818184,0,1,5,27,0,0,26,8,1,1,8
0.883,0.2873552631578947,0.34896603773584906,1,1,5,27,0,0,30,2,2,1,9
0,0.2627481481481481,0.3476541353383459,0,1,5,27,0,0,36,4,2,2,1
0,0.41936796536796533,0.29973118279569894,1,0,6,27,0,0,55,5,0,2,2
0,0.3294938271604938,0.29654255319148937,1,0,6,27,0,0,60,6,0,2,3
0,0.31257327586206896,0.29342105263157897,1,0,6,27,0,0,65,3,2,2,4
0,0.26725714285714286,0.3463520599250936,1,1,5,27,0,0,40,6,0,2,2
0,0.32846616541353385,0.3450597014925373,1,1,5,27,0,0,45,10,1,2,3
0,0.29661607142857144,0.34377695167286243,0,1,5,27,0,0,46,3,2,2,4
0.883,0.3364389140271493,0.2995625,0,0,6,27,0,0,70,10,0,2,5
0.883,0.3122560975609756,0.30557731958762885,0,0,6,27,0,0,74,7,0,2,6
0,0.25001333333333337,0.30245918367346936,0,0,6,27,0,0,77,9,0,2,7
0,0.20718367346938774,0.2994040404040404,0,0,6,27,0,0,80,2,2,2,8
0,0.25892372881355935,0.3425037037037037,1,1,5,27,0,0,52,7,0,2,5
0,0.1493,0.341239852398524,0,1,5,27,0,0,58,9,1,2,6
0.883,0.30713513513513513,0.3432316176470588,1,1,5,27,0,0,59,5,2,2,7
0,0.15436842105263157,0.34197435897435896,0,1,5,27,0,0,61,8,2,2,8
0.883,0.2950909090909091,0.34394890510948906,1,1,5,27,0,0,62,2,0,2,9
0,0.2608161764705882,0.34269818181818185,0,1,5,27,0,0,68,4,0,3,1
0,0.2647358490566038,0.34145652173913044,1,1,5,27,0,0,72,6,2,3,2
0,0.3260149253731343,0.34022382671480145,1,1,5,27,0,0,76,10,0,3,3
0,0.2939911504424779,0.339,0,1,5,27,0,0,78,3,1,3,4
0,0.2567478991596639,0.33778494623655914,1,1,5,27,0,0,80,7,2,3,5
0,0.14782178217821781,0.33657857142857145,0,1,5,27,0,0,85,9,0,3,6
0,0.2990526315789474,0.3353807829181495,1,1,5,27,0,0,89,5,1,3,7
0,0.1504102564102564,0.3341914893617021,0,1,5,27,0,0,94,8,2,3,8
1.238,0.25286153846153847,0.33738515901060073,1,1,5,27,0,0,100,11,0,3,10
0,0.2589124087591241,0.3361971830985916,0,1,5,27,0,0,103,4,0,4,1
0.883,0.2705140186915888,0.3381157894736842,1,1,5,27,0,0,106,6,1,4,2
0,0.3236,0.3369335664335664,1,1,5,27,0,0,107,10,1,4,3
0,0.2914122807017544,0.3357595818815331,0,1,5,27,0,0,109,3,2,4,4
0,0.345207468879668,0.3916551724137931,1,0,6,28,0,0,7,4,0,1,1
0,0.4181787234042553,0.388972602739726,1,0,6,28,0,0,15,5,1,1,2
0,0.3241578947368421,0.38632653061224487,1,0,6,28,0,0,22,6,2,1,3
0,0.27908653846153847,0.22090875912408758,1,1,5,28,0,0,7,6,0,1,1
0,0.2680092592592593,0.22010545454545452,1,1,5,28,0,0,9,4,1,1,2
0,0.3212205882352941,0.21930797101449273,1,1,5,28,0,0,16,3,1,1,3
0,0.28887826086956525,0.21851624548736462,0,1,5,28,0,0,18,10,2,1,4
0,0.31700425531914894,0.3837162162162162,1,0,6,28,0,0,29,3,0,1,4
0.883,0.3389955357142857,0.3870671140939597,1,0,6,28,0,0,32,10,1,1,5
0.883,0.24225000000000002,0.3903733333333333,0,0,6,28,0,0,37,9,1,1,6
0,0.2562692307692308,0.38778807947019867,1,0,6,28,0,0,42,7,1,1,7
0.883,0.07533333333333332,0.39104605263157893,0,0,6,28,0,0,47,2,2,1,8
0,0.30272340425531913,0.3884901960784314,0,0,6,28,0,0,48,8,2,1,9
0,0.2913846153846154,0.21773021582733812,1,1,5,28,0,0,23,7,0,1,5
0.883,0.16872500000000001,0.2201146953405018,0,1,5,28,0,0,24,5,1,1,6
0,0.24903030303030302,0.21932857142857143,1,1,5,28,0,0,25,9,1,1,7
0,0.19315384615384618,0.21854804270462633,0,1,5,28,0,0,32,8,2,1,8
0,0.34378099173553717,0.38596753246753246,1,0,6,28,0,0,49,4,0,2,1
0,0.41640677966101697,0.3834774193548387,1,0,6,28,0,0,55,5,1,2,2
0.883,0.32641129032258065,0.3866794871794872,1,0,6,28,0,0,58,6,2,2,3
0.883,0.3194025423728814,0.3898407643312102,1,0,6,28,0,0,63,3,2,2,4
0,0.3374888888888889,0.38737341772151895,1,0,6,28,0,0,70,10,2,2,5
0,0.2913076923076923,0.21777304964539007,1,1,5,28,0,0,37,2,0,1,9
0.883,0.2848380952380952,0.2201236749116608,1,1,5,28,0,0,39,6,1,2,1
0.883,0.27365137614678897,0.22245774647887323,1,1,5,28,0,0,44,4,1,2,2
0,0.3188759124087591,0.22167719298245614,1,1,5,28,0,0,52,3,2,2,3
0.883,0.247376,0.39049056603773585,0,0,6,28,0,0,72,9,0,2,6
0.699,0.26187341772151895,0.39241875,1,0,6,28,0,0,76,7,0,2,7
0.699,0.31097916666666664,0.3943229813664596,0,0,6,28,0,0,84,8,1,2,9
0,0.3423662551440329,0.3918888888888889,1,0,6,28,0,0,88,4,1,3,1
0,0.41464978902953586,0.3894846625766871,1,0,6,28,0,0,90,5,2,3,2
0,0.2863879310344828,0.2209020979020979,0,1,5,28,0,0,57,10,0,2,4
0,0.2841,0.22013240418118465,1,1,5,28,0,0,62,7,1,2,5
0,0.16460975609756098,0.21936805555555555,0,1,5,28,0,0,68,5,2,2,6
0,0.24531343283582088,0.21860899653979238,1,1,5,28,0,0,73,9,0,2,7
0,0.18950943396226416,0.2178551724137931,0,1,5,28,0,0,76,8,1,2,8
0.883,0.2987974683544304,0.22014089347079036,1,1,5,28,0,0,78,2,2,2,9
0,0.28215094339622643,0.21938698630136985,1,1,5,28,0,0,79,6,2,3,1
0.883,0.2791909090909091,0.2216518771331058,1,1,5,28,0,0,86,4,0,3,2
0.883,0.3229637681159421,0.2239013605442177,1,1,5,28,0,0,88,3,0,3,3
0,0.25703623188405794,0.22314237288135594,0,1,5,28,0,0,93,11,0,3,10
0,0.2771707317073171,0.22238851351351352,1,1,5,28,0,0,98,7,1,3,5
0,0.16069047619047622,0.22163973063973064,0,1,5,28,0,0,100,5,2,3,6
0,0.2571637931034483,0.35456944444444444,0,0,6,29,1,1,4,5,0,1,1
0,0.30869585253456217,0.34971232876712327,1,0,6,29,1,1,6,10,1,1,2
0,0.3421674418604651,0.3449864864864865,0,0,6,29,1,1,11,7,2,1,3
0,0.27692592592592596,0.3548744186046512,1,1,6,29,1,1,4,5,0,1,1
0,0.2804464285714286,0.3532314814814815,1,1,6,29,1,1,5,6,1,1,2
0.699,0.32334285714285715,0.35482488479262675,1,1,6,29,1,1,10,10,2,1,3
0,0.283940170940171,0.353197247706422,0,1,6,29,1,1,13,3,2,1,4
0,0.2593076923076923,0.34038666666666667,1,0,6,29,1,1,15,3,0,1,4
1.979,0.31637499999999996,0.36194736842105263,0,0,6,29,1,1,20,8,1,1,5
0,0.2539553571428571,0.35724675324675326,0,0,6,29,1,1,23,2,1,1,6
0,0.2699047619047619,0.35266666666666663,1,0,6,29,1,1,25,4,2,1,7
1.979,0.26885950413223136,0.36062100456621005,1,1,6,29,1,1,17,7,0,1,5
0,0.14637254901960783,0.3589818181818182,0,1,6,29,1,1,21,9,0,1,6
0.883,0.2474142857142857,0.36135294117647054,1,1,6,29,1,1,23,8,1,1,7
0,0.2533642857142857,0.3597252252252252,0,1,6,29,1,1,29,4,1,1,8
0,0.25575,0.34820253164556964,0,0,6,29,1,1,33,9,0,1,8
0.699,0.308319018404908,0.3525875,1,0,6,29,1,1,37,6,1,1,9
0,0.254965811965812,0.3482345679012346,0,0,6,29,1,1,43,5,1,2,1
0,0.30727981651376146,0.3439878048780488,1,0,6,29,1,1,46,10,2,2,2
0,0.13102857142857144,0.35811210762331835,1,1,6,29,1,1,34,2,0,1,9
0,0.27438532110091746,0.35651339285714284,1,1,6,29,1,1,38,5,1,2,1
0,0.2779646017699115,0.35492888888888885,1,1,6,29,1,1,42,6,2,2,2
0,0.34058333333333335,0.3398433734939759,0,0,6,29,1,1,48,7,0,2,3
0.699,0.2630338983050847,0.3441190476190476,1,0,6,29,1,1,54,3,1,2,4
0.883,0.3210578512396694,0.35045882352941177,0,0,6,29,1,1,60,8,1,2,5
0,0.2517079646017699,0.34638372093023256,0,0,6,29,1,1,63,2,1,2,6
0,0.2673584905660377,0.3424022988505747,1,0,6,29,1,1,69,4,2,2,7
0.883,0.3273120567375887,0.3572654867256637,1,1,6,29,1,1,44,10,0,2,3
0.883,0.2890169491525424,0.3595814977973568,0,1,6,29,1,1,45,3,0,2,4
0.883,0.2738934426229508,0.36187719298245613,1,1,6,29,1,1,47,7,0,2,5
0.883,0.1535242718446602,0.3641528384279476,0,1,6,29,1,1,51,9,0,2,6
0.883,0.25636619718309855,0.36640869565217393,1,1,6,29,1,1,52,8,0,2,7
0,0.2515673758865248,0.3648225108225108,0,1,6,29,1,1,53,4,0,2,8
0,0.12738888888888888,0.36325,1,1,6,29,1,1,57,2,1,2,9
0.699,0.26301639344262295,0.34645454545454546,0,0,6,29,1,1,73,9,0,2,8
0,0.3064390243902439,0.342561797752809,1,0,6,29,1,1,76,6,0,2,9
0,0.2528050847457627,0.33875555555555553,0,0,6,29,1,1,80,5,1,3,1
0,0.3058767123287671,0.33503296703296703,1,0,6,29,1,1,84,10,2,3,2
0,0.2718909090909091,0.3616909871244635,1,1,6,29,1,1,62,5,0,3,1
0,0.2755263157894737,0.36014529914529914,1,1,6,29,1,1,70,6,1,3,2
0,0.32500704225352117,0.3586127659574468,1,1,6,29,1,1,73,10,2,3,3
0.883,0.29400840336134454,0.36083474576271185,0,1,6,29,1,1,75,3,0,3,4
0,0.27166666666666667,0.35931223628691983,1,1,6,29,1,1,78,7,0,3,5
0,0.15204807692307692,0.3578025210084034,0,1,6,29,1,1,82,9,1,3,6
0,0.2528055555555555,0.3563054393305439,1,1,6,29,1,1,88,8,2,3,7
0,0.2497957746478873,0.3548208333333333,0,1,6,29,1,1,93,4,0,3,8
0.883,0.14781081081081082,0.3570124481327801,1,1,6,29,1,1,95,2,1,3,9
0,0.26944144144144144,0.35553719008264467,1,1,6,29,1,1,96,5,1,4,1
0,0.2731304347826087,0.3540740740740741,1,1,6,29,1,1,99,6,2,4,2
0.699,0.3385258620689655,0.38316393442622954,0,0,4,30,1,1,6,10,0,1,1
0,0.3449543378995434,0.3800487804878049,1,0,4,30,1,1,10,7,0,1,2
0,0.30310859728506784,0.37698387096774194,0,0,4,30,1,1,15,4,2,1,3
0,0.2646725663716814,0.3067167630057803,1,1,6,30,1,1,5,6,0,1,1
0.883,0.25859027777777777,0.3100287356321839,0,1,6,30,1,1,7,4,1,1,2
0,0.326625,0.30825714285714284,1,1,6,30,1,1,8,3,1,1,3
1.238,0.3066776859504132,0.31353977272727274,0,1,6,30,1,1,13,10,2,1,4
0,0.279784,0.3117683615819209,1,1,6,30,1,1,19,7,2,1,5
0,0.3623813559322034,0.373968,0,0,4,30,1,1,16,3,0,1,4
0.883,0.3100393258426966,0.3780079365079365,0,0,4,30,1,1,21,8,1,1,5
0.728,0.3517857142857143,0.3807637795275591,0,0,4,30,1,1,25,2,1,1,6
0,0.2745137614678899,0.3777890625,0,0,4,30,1,1,29,5,1,1,7
1.238,0.1608584905660377,0.31697191011235953,0,1,6,30,1,1,21,9,0,1,6
0,0.2579054054054054,0.31520111731843575,1,1,6,30,1,1,27,8,0,1,7
0,0.15695348837209303,0.31345,0,1,6,30,1,1,28,5,1,1,8
0,0.30232098765432097,0.3117182320441989,1,1,6,30,1,1,34,2,2,1,9
1.238,0.2623333333333333,0.38445736434108524,0,0,4,30,1,1,32,9,0,1,8
0,0.30093413173652694,0.3815,0,0,4,30,1,1,37,6,0,1,9
0,0.33563247863247864,0.378587786259542,0,0,4,30,1,1,43,10,1,2,1
0,0.34338636363636366,0.375719696969697,1,0,4,30,1,1,48,7,2,2,2
0,0.26235087719298245,0.31000549450549453,1,1,6,30,1,1,37,6,0,2,1
0,0.2568068965517242,0.30831147540983606,0,1,6,30,1,1,40,4,1,2,2
0,0.32437241379310344,0.3066358695652174,1,1,6,30,1,1,42,3,2,2,3
0,0.3017432432432432,0.3728947368421053,0,0,4,30,1,1,52,4,0,2,3
1.979,0.3759663865546219,0.3848805970149254,0,0,4,30,1,1,60,3,1,2,4
0.699,0.3122122905027933,0.38720740740740744,0,0,4,30,1,1,66,8,1,2,5
0,0.3436046511627907,0.3843602941176471,0,0,4,30,1,1,67,2,1,2,6
0,0.2720181818181818,0.3815547445255475,0,0,4,30,1,1,74,5,2,2,7
0.699,0.3098934426229508,0.30875675675675673,0,1,6,30,1,1,46,10,0,2,4
0,0.27756349206349207,0.30709677419354836,1,1,6,30,1,1,50,7,0,2,5
1.979,0.17785046728971965,0.3160374331550802,0,1,6,30,1,1,53,9,1,2,6
0,0.2544666666666667,0.31435638297872337,1,1,6,30,1,1,57,8,1,2,7
0.883,0.17345454545454544,0.31736507936507935,0,1,6,30,1,1,59,5,2,2,8
0.883,0.30940243902439024,0.32034210526315793,1,1,6,30,1,1,61,2,2,2,9
0,0.26006956521739133,0.3186649214659686,1,1,6,30,1,1,68,6,2,3,1
1.238,0.29102941176470587,0.38776086956521744,0,0,4,30,1,1,79,9,0,2,8
0,0.29914285714285715,0.38497122302158276,0,0,4,30,1,1,84,6,0,2,9
0.699,0.3387118644067797,0.38721428571428573,0,0,4,30,1,1,92,10,1,3,1
0,0.34183257918552035,0.384468085106383,1,0,4,30,1,1,96,7,1,3,2
0,0.300390134529148,0.3817605633802817,0,0,4,30,1,1,100,4,2,3,3
0,0.311065934065934,0.33639449541284405,1,0,5,31,1,1,2,8,0,1,1
0.699,0.3434955357142857,0.3396909090909091,0,0,5,31,1,1,7,7,1,1,2
0,0.30825221238938055,0.33663063063063065,1,0,5,31,1,1,11,4,1,1,3
0,0.25594354838709676,0.333625,1,0,5,31,1,1,18,3,2,1,4
1.238,0.27143220338983054,0.22113,1,1,5,31,1,1,1,5,0,1,1
0.883,0.2774295302013423,0.22442288557213932,0,1,5,31,1,1,5,4,0,1,2
0,0.27077586206896553,0.22331188118811882,1,1,5,31,1,1,9,6,0,1,3
0,0.3197063492063492,0.22221182266009853,0,1,5,31,1,1,13,3,1,1,4
0,0.28533846153846154,0.22112254901960784,1,1,5,31,1,1,21,7,2,1,5
0,0.3405454545454546,0.3306725663716814,1,0,5,31,1,1,23,10,0,1,5
0,0.32041129032258064,0.3277719298245614,0,0,5,31,1,1,28,9,1,1,6
0,0.26479646017699116,0.32492173913043476,1,0,5,31,1,1,33,5,2,1,7
0.883,0.1873818181818182,0.2243512195121951,0,1,5,31,1,1,23,10,0,1,6
0,0.26427906976744187,0.22326213592233007,1,1,5,31,1,1,26,9,0,1,7
0.883,0.195125,0.22644927536231885,0,1,5,31,1,1,29,8,1,1,8
0,0.32998823529411764,0.22536057692307693,1,1,5,31,1,1,38,2,1,1,9
0,0.2691512605042017,0.2242822966507177,1,1,5,31,1,1,41,5,2,2,1
0,0.2512241379310345,0.32212068965517243,0,0,5,31,1,1,38,2,0,1,8
0,0.3031461988304094,0.3193675213675214,1,0,5,31,1,1,44,6,1,1,9
0,0.30936612021857923,0.31666101694915255,1,0,5,31,1,1,49,8,2,2,1
0,0.27558000000000005,0.22321428571428573,0,1,5,31,1,1,44,4,0,2,2
0,0.2684615384615385,0.2221563981042654,1,1,5,31,1,1,47,6,1,2,3
0,0.25364102564102564,0.22110849056603774,1,1,5,31,1,1,54,9,2,2,10
0,0.3419688888888889,0.314,0,0,5,31,1,1,54,7,0,2,2
0.883,0.310784140969163,0.3187416666666667,1,0,5,31,1,1,55,4,1,2,3
1.238,0.26380000000000003,0.3263388429752066,1,0,5,31,1,1,57,3,1,2,4
0,0.3377540983606558,0.32366393442622954,1,0,5,31,1,1,62,10,1,2,5
0,0.317848,0.32103252032520324,0,0,5,31,1,1,66,9,2,2,6
0,0.28316030534351144,0.22007042253521128,1,1,5,31,1,1,57,7,0,2,5
0.699,0.19199099099099098,0.22230841121495326,0,1,5,31,1,1,61,10,1,2,6
0,0.25827272727272726,0.22127441860465116,1,1,5,31,1,1,65,9,1,2,7
0.699,0.20396491228070174,0.22348611111111108,0,1,5,31,1,1,72,8,2,2,8
1.238,0.2733333333333333,0.3284274193548387,1,0,5,31,1,1,74,5,0,2,7
0.883,0.2566239316239316,0.332864,0,0,5,31,1,1,76,2,0,2,8
0,0.32615116279069767,0.22245622119815667,1,1,5,31,1,1,84,2,0,2,9
0,0.26690833333333336,0.22143577981651374,1,1,5,31,1,1,85,5,1,3,1
0,0.27375496688741724,0.22042465753424656,0,1,5,31,1,1,90,4,2,3,2
1.238,0.18872340425531917,0.22504999999999997,0,1,5,31,1,1,92,5,0,3,11
0,0.2504303797468354,0.22403167420814477,1,1,5,31,1,1,94,9,0,3,10
1.979,0.3867616580310881,0.35290217391304346,1,0,5,40,1,1,2,8,0,1,1
0,0.30461363636363636,0.3491075268817204,1,0,5,40,1,1,4,5,0,1,2
0,0.3131138613861386,0.3453936170212766,0,0,5,40,1,1,5,3,1,1,3
0,0.27868367346938777,0.3417578947368421,1,0,5,40,1,1,7,6,2,1,4
0.699,0.26826229508196725,0.34178341013824887,0,1,6,40,1,1,4,6,0,1,1
0.883,0.2660493827160494,0.34426605504587154,1,1,6,40,1,1,7,8,0,1,2
0,0.2661864406779661,0.34269406392694063,0,1,6,40,1,1,8,4,0,1,3
0,0.31566442953020135,0.3411363636363636,1,1,6,40,1,1,13,3,1,1,4
0,0.3224022988505747,0.3395927601809955,0,1,6,40,1,1,18,2,2,1,5
0,0.3006894736842105,0.33819791666666665,0,0,5,40,1,1,11,7,0,1,5
0.883,0.33500529100529103,0.3438144329896907,1,0,5,40,1,1,13,2,1,1,6
0.883,0.37329605263157895,0.34931632653061223,0,0,5,40,1,1,16,9,1,1,7
0,0.2953417721518987,0.34578787878787876,1,0,5,40,1,1,19,10,1,1,8
0.699,0.3286238532110092,0.34932,0,0,5,40,1,1,23,4,1,1,9
0,0.3847680412371134,0.3458613861386139,1,0,5,40,1,1,28,8,1,2,1
0,0.3023233082706767,0.34247058823529414,1,0,5,40,1,1,35,5,2,2,2
1.238,0.32693700787401575,0.3436396396396396,1,1,6,40,1,1,24,10,0,1,6
0,0.49532499999999996,0.3420986547085202,0,1,6,40,1,1,28,5,0,1,7
0,0.2701764705882353,0.3405714285714286,1,1,6,40,1,1,33,7,1,1,8
0,0.2417872340425532,0.33905777777777774,0,1,6,40,1,1,34,9,2,1,9
0,0.3115714285714286,0.3391456310679612,0,0,5,40,1,1,43,3,0,2,3
0,0.2772690355329949,0.3358846153846154,1,0,5,40,1,1,49,6,1,2,4
0,0.2991151832460733,0.3326857142857143,0,0,5,40,1,1,55,7,2,2,5
0.883,0.273260162601626,0.34146460176991156,0,1,6,40,1,1,37,6,0,2,1
0,0.2628048780487805,0.3399603524229075,1,1,6,40,1,1,39,8,0,2,2
0.699,0.26982352941176474,0.34153508771929825,0,1,6,40,1,1,44,4,1,2,3
0,0.31356,0.34004366812227077,1,1,6,40,1,1,46,3,1,2,4
0,0.31873863636363636,0.33856521739130435,0,1,6,40,1,1,48,2,2,2,5
0.699,0.33692105263157895,0.33614150943396226,1,0,5,40,1,1,62,2,0,2,6
0.883,0.3766274509803922,0.34125233644859815,0,0,5,40,1,1,64,9,0,2,7
0,0.29165,0.3380925925925926,1,0,5,40,1,1,66,10,0,2,8
0.883,0.3336636363636364,0.34309174311926605,0,0,5,40,1,1,72,4,2,2,9
0,0.38279487179487176,0.33997272727272726,1,0,5,40,1,1,79,8,2,3,1
0.883,0.33128125,0.3409220779220779,1,1,6,40,1,1,56,10,0,2,6
0,0.4832439024390244,0.33945258620689656,0,1,6,40,1,1,63,5,0,2,7
0,0.26842207792207795,0.3379957081545064,1,1,6,40,1,1,65,7,1,2,8
0,0.23675000000000002,0.33655128205128204,0,1,6,40,1,1,66,9,2,2,9
0.883,0.3066567164179104,0.3448648648648649,1,0,5,40,1,1,86,5,0,3,2
0,0.2710564516129032,0.33511914893617023,0,1,6,40,1,1,70,6,0,3,1
0,0.2596385542168675,0.33369915254237287,1,1,6,40,1,1,71,8,1,3,2
0,0.267575,0.33229113924050635,0,1,6,40,1,1,72,4,2,3,3
0,0.31148344370860925,0.3308949579831933,1,1,6,40,1,1,75,3,0,3,4
0.883,0.32507865168539324,0.3332050209205021,0,1,6,40,1,1,80,2,1,3,5
0.699,0.3341317829457364,0.33472916666666663,1,1,6,40,1,1,86,10,1,3,6
1.238,0.5012142857142857,0.33847717842323655,0,1,6,40,1,1,90,5,1,3,7
0.883,0.27238709677419354,0.34072727272727277,1,1,6,40,1,1,92,7,1,3,8
1.238,0.25718367346938775,0.34441975308641976,0,1,6,40,1,1,93,9,1,3,9
1.238,0.3901959798994975,0.3351505376344086,1,0,6,41,1,1,2,8,0,1,1
0,0.3345257731958763,0.3315851063829787,1,0,6,41,1,1,5,2,0,1,2
0,0.3074423076923077,0.3280947368421053,0,0,6,41,1,1,7,3,1,1,3
0,0.27653465346534656,0.32467708333333334,1,0,6,41,1,1,11,6,2,1,4
0,0.24770114942528737,0.2567662835249042,1,1,5,41,1,1,5,8,0,1,1
0,0.2716392405063291,0.25578625954198475,0,1,5,41,1,1,9,4,1,1,2
0.883,0.27604838709677415,0.258171102661597,1,1,5,41,1,1,15,6,2,1,3
0,0.30741176470588233,0.25719318181818185,1,1,5,41,1,1,17,10,2,1,4
0,0.2753703703703704,0.3213298969072165,1,0,6,41,1,1,16,7,0,1,5
0,0.2845365853658537,0.31805102040816324,1,0,6,41,1,1,24,10,1,1,6
0,0.3116666666666667,0.31483838383838386,1,0,6,41,1,1,27,9,2,1,7
1.979,0.341530303030303,0.26369056603773583,0,1,5,41,1,1,23,3,0,1,5
0,0.5117777777777778,0.26269924812030077,1,1,5,41,1,1,26,5,0,1,6
1.238,0.2151578947368421,0.26635205992509364,0,1,5,41,1,1,29,9,1,1,7
0,0.25252380952380954,0.2653582089552239,1,1,5,41,1,1,32,7,1,1,8
0.699,0.3261290322580645,0.2669702602230483,1,1,5,41,1,1,37,2,2,1,9
0,0.24488636363636365,0.2659814814814815,1,1,5,41,1,1,41,8,2,2,1
0,0.31168333333333337,0.31169,1,0,6,41,1,1,32,5,0,1,8
0,0.25720689655172413,0.3086039603960396,1,0,6,41,1,1,33,4,1,1,9
0,0.388245,0.30557843137254903,1,0,6,41,1,1,37,8,2,2,1
0.699,0.27432704402515723,0.2675793357933579,0,1,5,41,1,1,45,4,0,2,2
0,0.27384,0.2665955882352941,1,1,5,41,1,1,52,6,1,2,3
0,0.3054155844155844,0.2656190476190476,1,1,5,41,1,1,57,10,2,2,4
0.883,0.3373384615384616,0.31118446601941746,1,0,6,41,1,1,40,2,0,2,2
1.238,0.3118947368421052,0.32009615384615386,0,0,6,41,1,1,46,3,0,2,3
0,0.3389624060150376,0.26464963503649636,0,1,5,41,1,1,58,3,0,2,5
0,0.5006521739130435,0.2636872727272727,1,1,5,41,1,1,63,5,1,2,6
0.883,0.22096521739130437,0.2659311594202899,0,1,5,41,1,1,68,9,2,2,7
0.883,0.2811818181818182,0.26815884476534296,1,1,5,41,1,1,70,7,2,2,8
0,0.3226595744680851,0.26719424460431657,1,1,5,41,1,1,73,2,2,2,9
0,0.24213483146067416,0.26623655913978495,1,1,5,41,1,1,76,8,0,3,1
0.883,0.27813125,0.2684392857142857,0,1,5,41,1,1,81,4,1,3,2
0,0.27166666666666667,0.26748398576512455,1,1,5,41,1,1,85,6,1,3,3
0,0.30344516129032256,0.2665354609929078,1,1,5,41,1,1,89,10,2,3,4
0,0.3364328358208955,0.2655936395759717,0,1,5,41,1,1,96,3,0,3,5
0,0.49000000000000005,0.26465845070422533,1,1,5,41,1,1,100,5,1,3,6
0,0.2190603448275862,0.2637298245614035,0,1,5,41,1,1,105,9,2,3,7
0,0.3849607843137255,0.3302222222222222,1,0,5,42,1,1,3,8,0,1,1
0,0.3041666666666667,0.32762204724409444,1,0,5,42,1,1,5,5,1,1,2
0,0.3101830985915493,0.3250625,0,0,5,42,1,1,7,3,2,1,3
0,0.23681318681318683,0.28111792452830187,1,1,5,42,1,1,2,9,0,1,1
0,0.2625859375,0.2797981220657277,1,1,5,42,1,1,5,6,1,1,2
